ID_1,NAME_1,AVGPOPULATION
55053.0,"Jackson, Wisconsin, US",20643
55055.0,"Jefferson, Wisconsin, US",84769
55057.0,"Juneau, Wisconsin, US",26687
55059.0,"Kenosha, Wisconsin, US",169561
55061.0,"Kewaunee, Wisconsin, US",20434
55063.0,"La Crosse, Wisconsin, US",118016
55065.0,"Lafayette, Wisconsin, US",16665
55067.0,"Langlade, Wisconsin, US",19189
55069.0,"Lincoln, Wisconsin, US",27593
55071.0,"Manitowoc, Wisconsin, US",78981
55073.0,"Marathon, Wisconsin, US",135692
55075.0,"Marinette, Wisconsin, US",40350
55077.0,"Marquette, Wisconsin, US",15574
55078.0,"Menominee, Wisconsin, US",4556
55079.0,"Milwaukee, Wisconsin, US",945726
55081.0,"Monroe, Wisconsin, US",46253
55083.0,"Oconto, Wisconsin, US",37930
55085.0,"Oneida, Wisconsin, US",35595
80055.0,"Out of WI, Wisconsin, US",0
55087.0,"Outagamie, Wisconsin, US",187885
55089.0,"Ozaukee, Wisconsin, US",89221
55091.0,"Pepin, Wisconsin, US",7287
55093.0,"Pierce, Wisconsin, US",42754
55095.0,"Polk, Wisconsin, US",43783
55097.0,"Portage, Wisconsin, US",70772
55099.0,"Price, Wisconsin, US",13351
55101.0,"Racine, Wisconsin, US",196311
55103.0,"Richland, Wisconsin, US",17252
55105.0,"Rock, Wisconsin, US",163354
55107.0,"Rusk, Wisconsin, US",14178
55111.0,"Sauk, Wisconsin, US",64442
55113.0,"Sawyer, Wisconsin, US",16558
55115.0,"Shawano, Wisconsin, US",40899
55117.0,"Sheboygan, Wisconsin, US",115340
55109.0,"St. Croix, Wisconsin, US",90687
55119.0,"Taylor, Wisconsin, US",20343
55121.0,"Trempealeau, Wisconsin, US",29649
90055.0,"Unassigned, Wisconsin, US",0
55123.0,"Vernon, Wisconsin, US",30822
55125.0,"Vilas, Wisconsin, US",22195
55127.0,"Walworth, Wisconsin, US",103868
55129.0,"Washburn, Wisconsin, US",15720
55131.0,"Washington, Wisconsin, US",136034
55133.0,"Waukesha, Wisconsin, US",404198
55135.0,"Waupaca, Wisconsin, US",50990
55137.0,"Waushara, Wisconsin, US",24443
55139.0,"Winnebago, Wisconsin, US",171907
55141.0,"Wood, Wisconsin, US",72999
56001.0,"Albany, Wyoming, US",38880
56003.0,"Big Horn, Wyoming, US",11790
56005.0,"Campbell, Wyoming, US",46341
56007.0,"Carbon, Wyoming, US",14800
56009.0,"Converse, Wyoming, US",13822
56011.0,"Crook, Wyoming, US",7584
56013.0,"Fremont, Wyoming, US",39261
56015.0,"Goshen, Wyoming, US",13211
56017.0,"Hot Springs, Wyoming, US",4413
56019.0,"Johnson, Wyoming, US",8445
56021.0,"Laramie, Wyoming, US",99500
56023.0,"Lincoln, Wyoming, US",19830
56025.0,"Natrona, Wyoming, US",79858
56027.0,"Niobrara, Wyoming, US",2356
80056.0,"Out of WY, Wyoming, US",0
56029.0,"Park, Wyoming, US",29194
56031.0,"Platte, Wyoming, US",8393
56033.0,"Sheridan, Wyoming, US",30485
56035.0,"Sublette, Wyoming, US",9831
56037.0,"Sweetwater, Wyoming, US",42343
56039.0,"Teton, Wyoming, US",23464
56041.0,"Uinta, Wyoming, US",20226
90056.0,"Unassigned, Wyoming, US",0
56043.0,"Washakie, Wyoming, US",7805
56045.0,"Weston, Wyoming, US",6927
